data,genero,localidade,salario
**/**/1981,*,"**,**, United States",$5953.02
**/**/1981,*,"**,**, United States",$3362.11
**/**/1981,*,"**,**, United States",$5249.08
**/**/1981,*,"**,**, United States",$5002.09
**/**/1981,*,"**,**, United States",$1715.64
**/**/1981,*,"**,**, United States",$6749.17
**/**/1981,*,"**,**, United States",$5731.07
**/**/1981,*,"**,**, United States",$6189.32
**/**/1982,*,"**,**, Portugal",$3783.40
**/**/1982,*,"**,**, Portugal",$6067.37
**/**/1982,*,"**,**, Portugal",$7296.43
**/**/1982,*,"**,**, Portugal",$4052.82
**/**/1982,*,"**,**, Portugal",$2029.76
**/**/1982,*,"**,**, Portugal",$6369.60
**/**/1982,*,"**,**, Portugal",$1708.14
**/**/1982,*,"**,**, Portugal",$2880.77
**/**/1982,*,"**,**, Portugal",$962.88
**/**/1982,*,"**,**, Portugal",$7552.80
**/**/1982,*,"**,**, Portugal",$3567.38
**/**/1982,*,"**,**, Sweden",$4407.88
**/**/1982,*,"**,**, Sweden",$1322.83
**/**/1982,*,"**,**, Sweden",$6563.49
**/**/1982,*,"**,**, Sweden",$7783.26
**/**/1982,*,"**,**, Sweden",$6525.14
**/**/1982,*,"**,**, Sweden",$2282.24
**/**/1982,*,"**,**, Sweden",$3859.70
**/**/1982,*,"**,**, Sweden",$2385.94
**/**/1982,*,"**,**, Sweden",$3951.59
**/**/1982,*,"**,**, Sweden",$7314.87
**/**/1983,*,"**,**, France",$4160.18
**/**/1983,*,"**,**, France",$1020.66
**/**/1983,*,"**,**, France",$6872.51
**/**/1983,*,"**,**, France",$6946.23
**/**/1983,*,"**,**, France",$2655.12
**/**/1983,*,"**,**, France",$6749.04
**/**/1983,*,"**,**, France",$7537.16
**/**/1983,*,"**,**, France",$5521.83
**/**/1983,*,"**,**, Portugal",$6691.57
**/**/1983,*,"**,**, Portugal",$7046.63
**/**/1983,*,"**,**, Portugal",$4776.95
**/**/1983,*,"**,**, Portugal",$7454.96
**/**/1983,*,"**,**, Portugal",$7130.79
**/**/1983,*,"**,**, Portugal",$7453.73
**/**/1983,*,"**,**, Portugal",$942.32
**/**/1983,*,"**,**, Portugal",$4803.14
**/**/1983,*,"**,**, Portugal",$7373.73
**/**/1983,*,"**,**, Portugal",$3229.72
**/**/1985,*,"**,**, France",$1238.66
**/**/1985,*,"**,**, France",$3201.59
**/**/1985,*,"**,**, France",$5772.96
**/**/1985,*,"**,**, France",$5778.85
**/**/1985,*,"**,**, France",$6939.54
**/**/1985,*,"**,**, France",$6430.52
**/**/1985,*,"**,**, France",$3752.70
**/**/1985,*,"**,**, France",$4583.37
**/**/1990,*,"**,**, Portugal",$1245.80
**/**/1990,*,"**,**, Portugal",$3878.76
**/**/1990,*,"**,**, Portugal",$6680.18
**/**/1990,*,"**,**, Portugal",$1610.27
**/**/1990,*,"**,**, Portugal",$5823.77
**/**/1990,*,"**,**, Portugal",$3082.24
**/**/1990,*,"**,**, Portugal",$6169.95
**/**/1990,*,"**,**, Portugal",$5746.59
**/**/1990,*,"**,**, Portugal",$6376.96
**/**/1990,*,"**,**, Sweden",$7175.98
**/**/1990,*,"**,**, Sweden",$4682.04
**/**/1990,*,"**,**, Sweden",$4161.69
**/**/1990,*,"**,**, Sweden",$7924.89
**/**/1990,*,"**,**, Sweden",$1900.48
**/**/1990,*,"**,**, Sweden",$6509.58
**/**/1990,*,"**,**, Sweden",$5126.92
**/**/1990,*,"**,**, Sweden",$3840.66
**/**/1991,*,"**,**, United States",$1329.70
**/**/1991,*,"**,**, United States",$1899.31
**/**/1991,*,"**,**, United States",$5721.70
**/**/1991,*,"**,**, United States",$1288.62
**/**/1991,*,"**,**, United States",$4879.74
**/**/1991,*,"**,**, United States",$7516.22
**/**/1991,*,"**,**, United States",$7248.09
**/**/1991,*,"**,**, United States",$2891.78
**/**/1994,*,"**,**, Sweden",$4966.48
**/**/1994,*,"**,**, Sweden",$1916.17
**/**/1994,*,"**,**, Sweden",$7586.61
**/**/1994,*,"**,**, Sweden",$6950.84
**/**/1994,*,"**,**, Sweden",$2943.14
**/**/1994,*,"**,**, Sweden",$5726.93
**/**/1994,*,"**,**, Sweden",$1430.78
**/**/1994,*,"**,**, Sweden",$6525.63
**/**/1995,*,"**,**, France",$5825.49
**/**/1995,*,"**,**, France",$5475.66
**/**/1995,*,"**,**, France",$2565.78
**/**/1995,*,"**,**, France",$2208.72
**/**/1995,*,"**,**, France",$3770.58
**/**/1995,*,"**,**, France",$3227.73
**/**/1995,*,"**,**, France",$3945.26
**/**/1995,*,"**,**, France",$3531.22
**/**/1995,*,"**,**, Portugal",$2363.38
**/**/1995,*,"**,**, Portugal",$6842.64
**/**/1995,*,"**,**, Portugal",$4389.71
**/**/1995,*,"**,**, Portugal",$6584.92
**/**/1995,*,"**,**, Portugal",$2582.92
**/**/1995,*,"**,**, Portugal",$948.41
**/**/1995,*,"**,**, Portugal",$4764.60
**/**/1995,*,"**,**, Portugal",$5848.86
**/**/1995,*,"**,**, Portugal",$2608.66
**/**/1996,*,"**,**, France",$5399.22
**/**/1996,*,"**,**, France",$1934.60
**/**/1996,*,"**,**, France",$4354.51
**/**/1996,*,"**,**, France",$7410.13
**/**/1996,*,"**,**, France",$1958.82
**/**/1996,*,"**,**, France",$6606.39
**/**/1996,*,"**,**, France",$6648.08
**/**/1996,*,"**,**, France",$3849.89
**/**/1996,*,"**,**, France",$5620.85
**/**/1996,*,"**,**, France",$4630.99
**/**/1996,*,"**,**, France",$5362.26
**/**/1996,*,"**,**, Portugal",$7202.43
**/**/1996,*,"**,**, Portugal",$2642.75
**/**/1996,*,"**,**, Portugal",$6026.38
**/**/1996,*,"**,**, Portugal",$3296.00
**/**/1996,*,"**,**, Portugal",$7753.83
**/**/1996,*,"**,**, Portugal",$1657.74
**/**/1996,*,"**,**, Portugal",$6549.93
**/**/1996,*,"**,**, Portugal",$7588.24
**/**/1996,*,"**,**, Portugal",$2981.49
**/**/1996,*,"**,**, Portugal",$3574.50
**/**/1996,*,"**,**, Portugal",$6063.49
**/**/1997,*,"**,**, Portugal",$3200.30
**/**/1997,*,"**,**, Portugal",$7077.49
**/**/1997,*,"**,**, Portugal",$1247.98
**/**/1997,*,"**,**, Portugal",$2867.51
**/**/1997,*,"**,**, Portugal",$4461.88
**/**/1997,*,"**,**, Portugal",$2932.96
**/**/1997,*,"**,**, Portugal",$3572.00
**/**/1997,*,"**,**, Portugal",$1575.77
**/**/1997,*,"**,**, Portugal",$4472.72
**/**/1999,*,"**,**, France",$5116.30
**/**/1999,*,"**,**, France",$6940.06
**/**/1999,*,"**,**, France",$6856.56
**/**/1999,*,"**,**, France",$1622.32
**/**/1999,*,"**,**, France",$1467.94
**/**/1999,*,"**,**, France",$6424.69
**/**/1999,*,"**,**, France",$7900.09
**/**/1999,*,"**,**, France",$5736.48
**/**/1999,*,"**,**, Portugal",$2534.88
**/**/1999,*,"**,**, Portugal",$5979.17
**/**/1999,*,"**,**, Portugal",$6999.54
**/**/1999,*,"**,**, Portugal",$3392.24
**/**/1999,*,"**,**, Portugal",$3618.49
**/**/1999,*,"**,**, Portugal",$6056.46
**/**/1999,*,"**,**, Portugal",$3200.25
**/**/1999,*,"**,**, Portugal",$2320.29
**/**/1999,*,"**,**, Sweden",$4848.93
**/**/1999,*,"**,**, Sweden",$6552.66
**/**/1999,*,"**,**, Sweden",$5383.93
**/**/1999,*,"**,**, Sweden",$6492.17
**/**/1999,*,"**,**, Sweden",$4542.92
**/**/1999,*,"**,**, Sweden",$1611.42
**/**/1999,*,"**,**, Sweden",$3109.94
**/**/1999,*,"**,**, Sweden",$4632.50
**/**/1999,*,"**,**, Sweden",$3873.74
**/**/1999,*,"**,**, Sweden",$4615.15
**/**/2000,*,"**,**, Sweden",$6250.72
**/**/2000,*,"**,**, Sweden",$3472.88
**/**/2000,*,"**,**, Sweden",$4941.80
**/**/2000,*,"**,**, Sweden",$919.06
**/**/2000,*,"**,**, Sweden",$3615.07
**/**/2000,*,"**,**, Sweden",$5745.78
**/**/2000,*,"**,**, Sweden",$3800.57
**/**/2000,*,"**,**, Sweden",$2321.79
**/**/2000,*,"**,**, Sweden",$5087.05
**/**/2002,*,"**,**, Portugal",$1973.45
**/**/2002,*,"**,**, Portugal",$7540.04
**/**/2002,*,"**,**, Portugal",$7917.34
**/**/2002,*,"**,**, Portugal",$4332.69
**/**/2002,*,"**,**, Portugal",$7649.68
**/**/2002,*,"**,**, Portugal",$4713.83
**/**/2002,*,"**,**, Portugal",$6310.65
**/**/2002,*,"**,**, Portugal",$3725.73
**/**/2003,*,"**,**, France",$4105.04
**/**/2003,*,"**,**, France",$5080.95
**/**/2003,*,"**,**, France",$7199.46
**/**/2003,*,"**,**, France",$6183.10
**/**/2003,*,"**,**, France",$1466.87
**/**/2003,*,"**,**, France",$3478.88
**/**/2003,*,"**,**, France",$1422.11
**/**/2003,*,"**,**, France",$1336.07
**/**/2003,*,"**,**, France",$1768.62
**/**/2003,*,"**,**, France",$5404.43
**/**/2004,*,"**,**, France",$1191.96
**/**/2004,*,"**,**, France",$6148.93
**/**/2004,*,"**,**, France",$5054.87
**/**/2004,*,"**,**, France",$4907.54
**/**/2004,*,"**,**, France",$3511.27
**/**/2004,*,"**,**, France",$4826.17
**/**/2004,*,"**,**, France",$2463.52
**/**/2004,*,"**,**, France",$2671.01
**/**/2004,*,"**,**, France",$880.79
**/**/2004,*,"**,**, Sweden",$7758.57
**/**/2004,*,"**,**, Sweden",$6963.88
**/**/2004,*,"**,**, Sweden",$6630.49
**/**/2004,*,"**,**, Sweden",$3875.41
**/**/2004,*,"**,**, Sweden",$4631.52
**/**/2004,*,"**,**, Sweden",$5477.25
**/**/2004,*,"**,**, Sweden",$7475.57
**/**/2004,*,"**,**, Sweden",$4306.65
**/**/2004,*,"**,**, Sweden",$4107.46
**/**/2005,*,"**,**, France",$1242.05
**/**/2005,*,"**,**, France",$1174.30
**/**/2005,*,"**,**, France",$4518.41
**/**/2005,*,"**,**, France",$3030.74
**/**/2005,*,"**,**, France",$7881.42
**/**/2005,*,"**,**, France",$2471.10
**/**/2005,*,"**,**, France",$4725.00
**/**/2005,*,"**,**, France",$7382.35
**/**/2006,*,"**,**, France",$1492.88
**/**/2006,*,"**,**, France",$6325.50
**/**/2006,*,"**,**, France",$7825.33
**/**/2006,*,"**,**, France",$1907.75
**/**/2006,*,"**,**, France",$5503.12
**/**/2006,*,"**,**, France",$2561.84
**/**/2006,*,"**,**, France",$7606.13
**/**/2006,*,"**,**, France",$5352.76
**/**/2007,*,"**,**, France",$7418.79
**/**/2007,*,"**,**, France",$6432.81
**/**/2007,*,"**,**, France",$3525.88
**/**/2007,*,"**,**, France",$6827.27
**/**/2007,*,"**,**, France",$3533.25
**/**/2007,*,"**,**, France",$6749.86
**/**/2007,*,"**,**, France",$7689.77
**/**/2007,*,"**,**, France",$2942.07
**/**/2007,*,"**,**, France",$7634.03
**/**/2007,*,"**,**, France",$5163.00
**/**/2007,*,"**,**, United States",$813.67
**/**/2007,*,"**,**, United States",$3435.80
**/**/2007,*,"**,**, United States",$7653.00
**/**/2007,*,"**,**, United States",$2476.57
**/**/2007,*,"**,**, United States",$1681.00
**/**/2007,*,"**,**, United States",$5663.67
**/**/2007,*,"**,**, United States",$3591.60
**/**/2007,*,"**,**, United States",$7890.52
**/**/2007,*,"**,**, United States",$4942.31
**/**/2008,*,"**,**, Portugal",$6907.90
**/**/2008,*,"**,**, Portugal",$2142.15
**/**/2008,*,"**,**, Portugal",$7233.37
**/**/2008,*,"**,**, Portugal",$5866.61
**/**/2008,*,"**,**, Portugal",$6520.97
**/**/2008,*,"**,**, Portugal",$5825.82
**/**/2008,*,"**,**, Portugal",$1618.95
**/**/2008,*,"**,**, Portugal",$6105.52
**/**/2010,*,"**,**, France",$6336.71
**/**/2010,*,"**,**, France",$7595.55
**/**/2010,*,"**,**, France",$2902.49
**/**/2010,*,"**,**, France",$3645.69
**/**/2010,*,"**,**, France",$1824.90
**/**/2010,*,"**,**, France",$1348.85
**/**/2010,*,"**,**, France",$1999.59
**/**/2010,*,"**,**, France",$7109.56
**/**/2010,*,"**,**, France",$2118.25
**/**/****,*,"**,**, Canada",$6289.41
**/**/****,*,"**,**, Canada",$2894.36
**/**/****,*,"**,**, Canada",$4627.92
**/**/****,*,"**,**, Canada",$4094.94
**/**/****,*,"**,**, Canada",$983.67
**/**/****,*,"**,**, Canada",$4100.69
**/**/****,*,"**,**, Canada",$7209.03
**/**/****,*,"**,**, Canada",$7913.17
**/**/****,*,"**,**, Canada",$7292.50
**/**/****,*,"**,**, Canada",$6642.44
**/**/****,*,"**,**, Canada",$7376.21
**/**/****,*,"**,**, Canada",$1129.83
**/**/****,*,"**,**, Canada",$4240.55
**/**/****,*,"**,**, Canada",$5727.15
**/**/****,*,"**,**, Canada",$5677.54
**/**/****,*,"**,**, Canada",$6383.39
**/**/****,*,"**,**, Canada",$1319.03
**/**/****,*,"**,**, Canada",$7096.91
**/**/****,*,"**,**, Canada",$5974.55
**/**/****,*,"**,**, Canada",$3027.02
**/**/****,*,"**,**, Canada",$1786.57
**/**/****,*,"**,**, Canada",$4511.71
**/**/****,*,"**,**, Canada",$979.70
**/**/****,*,"**,**, Canada",$5469.92
**/**/****,*,"**,**, Canada",$4501.34
**/**/****,*,"**,**, Canada",$4910.20
**/**/****,*,"**,**, Canada",$2454.18
**/**/****,*,"**,**, Canada",$7760.58
**/**/****,*,"**,**, Canada",$3613.73
**/**/****,*,"**,**, Canada",$6593.84
**/**/****,*,"**,**, Canada",$3401.73
**/**/****,*,"**,**, Canada",$7082.80
**/**/****,*,"**,**, Canada",$6095.84
**/**/****,*,"**,**, Canada",$2465.50
**/**/****,*,"**,**, Canada",$1693.13
**/**/****,*,"**,**, Canada",$7816.91
**/**/****,*,"**,**, Canada",$5453.13
**/**/****,*,"**,**, Canada",$1611.63
**/**/****,*,"**,**, Canada",$5790.08
**/**/****,*,"**,**, Canada",$3407.45
**/**/****,*,"**,**, Canada",$4938.67
**/**/****,*,"**,**, Canada",$4468.31
**/**/****,*,"**,**, Canada",$4675.13
**/**/****,*,"**,**, Canada",$3993.28
**/**/****,*,"**,**, Canada",$7060.60
**/**/****,*,"**,**, Canada",$4234.16
**/**/****,*,"**,**, Canada",$5937.25
**/**/****,*,"**,**, Canada",$7689.46
**/**/****,*,"**,**, Canada",$3688.22
**/**/****,*,"**,**, Canada",$7600.54
**/**/****,*,"**,**, Canada",$7801.31
**/**/****,*,"**,**, Canada",$1653.38
**/**/****,*,"**,**, Canada",$6657.46
**/**/****,*,"**,**, Canada",$5427.64
**/**/****,*,"**,**, Canada",$3502.45
**/**/****,*,"**,**, Canada",$3918.00
**/**/****,*,"**,**, Canada",$3909.93
**/**/****,*,"**,**, Canada",$3976.35
**/**/****,*,"**,**, Canada",$1403.76
**/**/****,*,"**,**, Canada",$6983.95
**/**/****,*,"**,**, Canada",$3609.17
**/**/****,*,"**,**, Canada",$1310.34
**/**/****,*,"**,**, Canada",$7697.11
**/**/****,*,"**,**, Canada",$6431.42
**/**/****,*,"**,**, Canada",$7753.78
**/**/****,*,"**,**, Canada",$4067.61
**/**/****,*,"**,**, Canada",$6598.41
**/**/****,*,"**,**, Canada",$5871.22
**/**/****,*,"**,**, Canada",$5396.24
**/**/****,*,"**,**, Canada",$3585.21
**/**/****,*,"**,**, Canada",$1405.83
**/**/****,*,"**,**, Canada",$3488.65
**/**/****,*,"**,**, Canada",$2409.34
**/**/****,*,"**,**, Canada",$6296.75
**/**/****,*,"**,**, Canada",$4762.01
**/**/****,*,"**,**, Canada",$6662.13
**/**/****,*,"**,**, Canada",$5677.74
**/**/****,*,"**,**, Canada",$1647.59
**/**/****,*,"**,**, Canada",$2617.72
**/**/****,*,"**,**, Canada",$1318.68
**/**/****,*,"**,**, Canada",$1994.12
**/**/****,*,"**,**, Canada",$3646.85
**/**/****,*,"**,**, Canada",$1032.14
**/**/****,*,"**,**, Canada",$5387.93
**/**/****,*,"**,**, Canada",$4139.57
**/**/****,*,"**,**, Canada",$5514.96
**/**/****,*,"**,**, Canada",$1385.71
**/**/****,*,"**,**, Canada",$1876.11
**/**/****,*,"**,**, Canada",$5074.78
**/**/****,*,"**,**, Canada",$7039.05
**/**/****,*,"**,**, Canada",$2100.45
**/**/****,*,"**,**, Canada",$1939.10
**/**/****,*,"**,**, Canada",$7565.57
**/**/****,*,"**,**, Canada",$2268.22
**/**/****,*,"**,**, Canada",$7370.54
**/**/****,*,"**,**, Canada",$5150.96
**/**/****,*,"**,**, Canada",$5372.60
**/**/****,*,"**,**, Canada",$991.46
**/**/****,*,"**,**, Canada",$3468.54
**/**/****,*,"**,**, Canada",$7202.18
**/**/****,*,"**,**, Canada",$7782.63
**/**/****,*,"**,**, France",$2201.87
**/**/****,*,"**,**, France",$2004.14
**/**/****,*,"**,**, France",$7512.12
**/**/****,*,"**,**, France",$4627.31
**/**/****,*,"**,**, France",$5689.99
**/**/****,*,"**,**, France",$3827.17
**/**/****,*,"**,**, France",$5536.87
**/**/****,*,"**,**, France",$5323.97
**/**/****,*,"**,**, France",$4254.84
**/**/****,*,"**,**, France",$6974.65
**/**/****,*,"**,**, France",$2236.23
**/**/****,*,"**,**, France",$5485.14
**/**/****,*,"**,**, France",$4879.99
**/**/****,*,"**,**, France",$6889.74
**/**/****,*,"**,**, France",$4480.55
**/**/****,*,"**,**, France",$7665.32
**/**/****,*,"**,**, France",$1841.41
**/**/****,*,"**,**, France",$3542.00
**/**/****,*,"**,**, France",$3316.55
**/**/****,*,"**,**, France",$2422.65
**/**/****,*,"**,**, France",$1484.69
**/**/****,*,"**,**, France",$6712.81
**/**/****,*,"**,**, France",$7733.10
**/**/****,*,"**,**, France",$3466.43
**/**/****,*,"**,**, France",$1280.62
**/**/****,*,"**,**, France",$2627.52
**/**/****,*,"**,**, France",$7279.48
**/**/****,*,"**,**, France",$2329.05
**/**/****,*,"**,**, France",$7063.28
**/**/****,*,"**,**, France",$7145.67
**/**/****,*,"**,**, France",$1350.28
**/**/****,*,"**,**, France",$5763.40
**/**/****,*,"**,**, France",$5216.68
**/**/****,*,"**,**, France",$2851.56
**/**/****,*,"**,**, France",$5410.56
**/**/****,*,"**,**, France",$7274.50
**/**/****,*,"**,**, France",$3747.55
**/**/****,*,"**,**, France",$4400.91
**/**/****,*,"**,**, France",$1191.22
**/**/****,*,"**,**, France",$7503.54
**/**/****,*,"**,**, France",$6769.72
**/**/****,*,"**,**, France",$3988.74
**/**/****,*,"**,**, France",$2772.86
**/**/****,*,"**,**, France",$976.45
**/**/****,*,"**,**, France",$4491.03
**/**/****,*,"**,**, France",$2458.05
**/**/****,*,"**,**, France",$7519.69
**/**/****,*,"**,**, France",$6410.80
**/**/****,*,"**,**, France",$5823.97
**/**/****,*,"**,**, France",$2918.64
**/**/****,*,"**,**, France",$5796.92
**/**/****,*,"**,**, France",$1399.34
**/**/****,*,"**,**, France",$6223.79
**/**/****,*,"**,**, France",$4783.94
**/**/****,*,"**,**, France",$6363.88
**/**/****,*,"**,**, France",$1355.25
**/**/****,*,"**,**, France",$6428.54
**/**/****,*,"**,**, France",$5368.06
**/**/****,*,"**,**, France",$6860.11
**/**/****,*,"**,**, France",$3635.14
**/**/****,*,"**,**, France",$6649.25
**/**/****,*,"**,**, France",$3445.67
**/**/****,*,"**,**, France",$7213.98
**/**/****,*,"**,**, France",$1742.83
**/**/****,*,"**,**, France",$5891.93
**/**/****,*,"**,**, France",$4468.57
**/**/****,*,"**,**, France",$5316.35
**/**/****,*,"**,**, France",$3055.75
**/**/****,*,"**,**, France",$1246.34
**/**/****,*,"**,**, France",$1073.36
**/**/****,*,"**,**, France",$6728.72
**/**/****,*,"**,**, France",$2558.15
**/**/****,*,"**,**, France",$1555.57
**/**/****,*,"**,**, France",$3812.30
**/**/****,*,"**,**, France",$4544.05
**/**/****,*,"**,**, France",$1160.10
**/**/****,*,"**,**, France",$4510.14
**/**/****,*,"**,**, France",$7474.04
**/**/****,*,"**,**, France",$3108.98
**/**/****,*,"**,**, France",$5843.31
**/**/****,*,"**,**, France",$1366.21
**/**/****,*,"**,**, France",$3381.06
**/**/****,*,"**,**, France",$5447.93
**/**/****,*,"**,**, France",$7068.52
**/**/****,*,"**,**, France",$2452.61
**/**/****,*,"**,**, France",$2306.32
**/**/****,*,"**,**, France",$4680.61
**/**/****,*,"**,**, France",$1022.20
**/**/****,*,"**,**, France",$5198.50
**/**/****,*,"**,**, France",$5814.99
**/**/****,*,"**,**, France",$2874.62
**/**/****,*,"**,**, France",$1598.58
**/**/****,*,"**,**, France",$5511.34
**/**/****,*,"**,**, France",$1032.68
**/**/****,*,"**,**, France",$6294.64
**/**/****,*,"**,**, France",$4953.85
**/**/****,*,"**,**, France",$7201.06
**/**/****,*,"**,**, France",$1265.76
**/**/****,*,"**,**, France",$5004.78
**/**/****,*,"**,**, Mexico",$883.43
**/**/****,*,"**,**, Mexico",$6995.08
**/**/****,*,"**,**, Mexico",$7103.44
**/**/****,*,"**,**, Mexico",$6528.84
**/**/****,*,"**,**, Mexico",$2690.43
**/**/****,*,"**,**, Mexico",$6445.22
**/**/****,*,"**,**, Mexico",$7170.52
**/**/****,*,"**,**, Mexico",$2858.06
**/**/****,*,"**,**, Mexico",$2076.62
**/**/****,*,"**,**, Mexico",$6686.36
**/**/****,*,"**,**, Mexico",$2184.75
**/**/****,*,"**,**, Mexico",$4077.84
**/**/****,*,"**,**, Mexico",$6340.24
**/**/****,*,"**,**, Mexico",$3076.92
**/**/****,*,"**,**, Mexico",$1144.42
**/**/****,*,"**,**, Mexico",$4430.56
**/**/****,*,"**,**, Mexico",$7018.06
**/**/****,*,"**,**, Mexico",$3602.31
**/**/****,*,"**,**, Mexico",$4663.81
**/**/****,*,"**,**, Mexico",$3389.21
**/**/****,*,"**,**, Mexico",$3408.00
**/**/****,*,"**,**, Mexico",$2071.57
**/**/****,*,"**,**, Mexico",$3989.06
**/**/****,*,"**,**, Mexico",$4531.43
**/**/****,*,"**,**, Mexico",$1452.90
**/**/****,*,"**,**, Mexico",$6285.72
**/**/****,*,"**,**, Mexico",$1534.82
**/**/****,*,"**,**, Mexico",$5563.62
**/**/****,*,"**,**, Mexico",$7049.85
**/**/****,*,"**,**, Mexico",$3769.13
**/**/****,*,"**,**, Mexico",$3667.75
**/**/****,*,"**,**, Mexico",$3556.11
**/**/****,*,"**,**, Mexico",$7184.92
**/**/****,*,"**,**, Mexico",$7303.77
**/**/****,*,"**,**, Mexico",$1126.55
**/**/****,*,"**,**, Mexico",$1095.44
**/**/****,*,"**,**, Mexico",$2344.10
